quest,questType,entity,entityType,role,score,reviewNeeded,reasons,sourceUrl,evidence
Swan Song,quest,Kathy Corkat,npc,story,0.95,False,quest category match; entity infobox quest field match,https://oldschool.runescape.wiki/w/Swan_Song,Category:Swan Song
Swan Song,quest,Malignius Mortifer,npc,story,0.95,False,quest category match; entity infobox quest field match,https://oldschool.runescape.wiki/w/Swan_Song,Category:Swan Song
Swan Song,quest,Master Crafter,npc,helper,0.86,True,walkthrough interaction match,https://oldschool.runescape.wiki/w/Swan_Song,Ask the master craftsmen (the one with no skillcape) about how to store the seeds until you find the one that will tell you; you will need simply a pot with a pot lid. You may skip the rest of this paragraph if you have both items. Mine two
Swan Song,quest,Ramara du Croissant,npc,story,0.93,False,quest category match,https://oldschool.runescape.wiki/w/Swan_Song,Category:Swan Song
Swan Song,quest,Sea Troll General,npc,story,0.95,False,quest category match; entity infobox quest field match,https://oldschool.runescape.wiki/w/Swan_Song,Category:Swan Song
Swan Song,quest,Sea Troll Queen,monster,enemy,0.99,False,quest category match,https://oldschool.runescape.wiki/w/Swan_Song,*11 Sea trolls (1 each of levels 65/87/101 and 8 of level 79) *Sea Troll Queen (level 170) / Category:Swan Song
Swan Song,quest,Sea Troll Queen,monster,story,0.93,False,quest category match,https://oldschool.runescape.wiki/w/Swan_Song,*11 Sea trolls (1 each of levels 65/87/101 and 8 of level 79) *Sea Troll Queen (level 170) / Category:Swan Song
Swan Song,quest,Sea troll,monster,enemy,0.99,False,quest category match,https://oldschool.runescape.wiki/w/Swan_Song,*11 Sea trolls (1 each of levels 65/87/101 and 8 of level 79) *Sea Troll Queen (level 170) / Category:Swan Song
Swan Song,quest,Sea troll,monster,story,0.93,False,quest category match,https://oldschool.runescape.wiki/w/Swan_Song,*11 Sea trolls (1 each of levels 65/87/101 and 8 of level 79) *Sea Troll Queen (level 170) / Category:Swan Song
Swan Song,quest,Wise Old Man,npc,helper,0.92,False,quest category match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Swan_Song,"Once you reach the Colony, walk a short distance north-east, and speak to Herman Caranos. When you agree to help him, the quest will start. He will ask you to find the Wise Old Man of Draynor Village and secure his services. Agree to this,  / Talk to the Wise Old Man. After some conversation, he will tell you that he requires 10 lava runes, 10 mist runes, and 5 blood runes before he will help you. Give him these runes and return to the Fishing Colony. / Category:Swan Song"
Swan Song,quest,Wise Old Man,npc,story,0.93,False,quest category match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Swan_Song,"Once you reach the Colony, walk a short distance north-east, and speak to Herman Caranos. When you agree to help him, the quest will start. He will ask you to find the Wise Old Man of Draynor Village and secure his services. Agree to this,  / Talk to the Wise Old Man. After some conversation, he will tell you that he requires 10 lava runes, 10 mist runes, and 5 blood runes before he will help you. Give him these runes and return to the Fishing Colony. / Category:Swan Song"
Swan Song,quest,Wizard Frumscone,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Swan_Song,"Next, go back to the Wise Old Man and Herman Caranos, who tell you that they need an army to fight and defeat the Sea trolls once and for all. The Wise Old Man tells you to visit Wizard Frumscone, in the basement of the Wizards' Guild. / Category:Swan Song"
Swan Song,quest,Wizard Frumscone,npc,story,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Swan_Song,"Next, go back to the Wise Old Man and Herman Caranos, who tell you that they need an army to fight and defeat the Sea trolls once and for all. The Wise Old Man tells you to visit Wizard Frumscone, in the basement of the Wizards' Guild. / Category:Swan Song"
Tai Bwo Wannai Trio,quest,Lubufu,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,"Now travel north. If you don't have a Pestle and mortar, you can buy one at Jiminua's Jungle Store (general store icon) north-west of the village. Then continue and talk to Lubufu (near the POH portal, Brimhaven Teleport is useful here) by  / Category:Tai Bwo Wannai Trio"
Tai Bwo Wannai Trio,quest,Lubufu,npc,story,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,"Now travel north. If you don't have a Pestle and mortar, you can buy one at Jiminua's Jungle Store (general store icon) north-west of the village. Then continue and talk to Lubufu (near the POH portal, Brimhaven Teleport is useful here) by  / Category:Tai Bwo Wannai Trio"
Tai Bwo Wannai Trio,quest,Tamayu,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,You can find Tamayu south-east of Tai Bwo Wannai Village at the mine. He will return to Tai Bwo Wannai only once he has killed The Shaikahan. Talk to him twice; ask him when he will succeed and offer to join him on his next hunt. During a c / Next Tinsay wants you to bring him a Seaweed sandwich. If you do not already have the items cross back over the bridge to collect Seaweed from the beach and equip your Ranged or Magic gear (or a halberd) in order to kill a Monkey. Collect t / Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,Tamayu,npc,story,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,You can find Tamayu south-east of Tai Bwo Wannai Village at the mine. He will return to Tai Bwo Wannai only once he has killed The Shaikahan. Talk to him twice; ask him when he will succeed and offer to join him on his next hunt. During a c / Next Tinsay wants you to bring him a Seaweed sandwich. If you do not already have the items cross back over the bridge to collect Seaweed from the beach and equip your Ranged or Magic gear (or a halberd) in order to kill a Monkey. Collect t / Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,Tamayu,npc,turn_in,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,You can find Tamayu south-east of Tai Bwo Wannai Village at the mine. He will return to Tai Bwo Wannai only once he has killed The Shaikahan. Talk to him twice; ask him when he will succeed and offer to join him on his next hunt. During a c / Next Tinsay wants you to bring him a Seaweed sandwich. If you do not already have the items cross back over the bridge to collect Seaweed from the beach and equip your Ranged or Magic gear (or a halberd) in order to kill a Monkey. Collect t / Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,The Shaikahan,npc,story,0.95,False,quest category match; entity infobox quest field match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,Tiadeche,npc,story,0.95,False,quest category match; entity infobox quest field match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,Timfraku,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,"Talk to Timfraku in his house in Tai Bwo Wannai. / After you're done with all three brothers, talk to Timfraku up the ladder in the north-west house of Tai Bwo Wannai again to complete the quest. / Category:Tai Bwo Wannai Trio"
Tai Bwo Wannai Trio,quest,Timfraku,npc,start,1.0,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,"Talk to Timfraku in his house in Tai Bwo Wannai. / After you're done with all three brothers, talk to Timfraku up the ladder in the north-west house of Tai Bwo Wannai again to complete the quest. / Category:Tai Bwo Wannai Trio"
Tai Bwo Wannai Trio,quest,Timfraku,npc,story,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,"Talk to Timfraku in his house in Tai Bwo Wannai. / After you're done with all three brothers, talk to Timfraku up the ladder in the north-west house of Tai Bwo Wannai again to complete the quest. / Category:Tai Bwo Wannai Trio"
Tai Bwo Wannai Trio,quest,Tinsay,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,Now head to Cairn Isle in order to talk to Tinsay. He is located up the rockslide ( ) and across the bridge. He'll tell you that he's trying to repair the Tribal Statue in the village. He has lost his sanity recently due to some sort of acc / Once you have both items use them on each other to create a Seaweed sandwich to give to Tinsay. / Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,Tinsay,npc,story,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,Now head to Cairn Isle in order to talk to Tinsay. He is located up the rockslide ( ) and across the bridge. He'll tell you that he's trying to repair the Tribal Statue in the village. He has lost his sanity recently due to some sort of acc / Once you have both items use them on each other to create a Seaweed sandwich to give to Tinsay. / Category:Tai Bwo Wannai Trio
Tai Bwo Wannai Trio,quest,Tinsay,npc,turn_in,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tai_Bwo_Wannai_Trio,Now head to Cairn Isle in order to talk to Tinsay. He is located up the rockslide ( ) and across the bridge. He'll tell you that he's trying to repair the Tribal Statue in the village. He has lost his sanity recently due to some sort of acc / Once you have both items use them on each other to create a Seaweed sandwich to give to Tinsay. / Category:Tai Bwo Wannai Trio
Tale of the Righteous,quest,Archeio,npc,story,0.95,False,quest category match; entity infobox quest field match,https://oldschool.runescape.wiki/w/Tale_of_the_Righteous,Category:Tale of the Righteous
Tale of the Righteous,quest,Corrupt Lizardman,monster,enemy,0.99,False,quest category match,https://oldschool.runescape.wiki/w/Tale_of_the_Righteous,Corrupt Lizardman (level 46) / Category:Tale of the Righteous
Tale of the Righteous,quest,Corrupt Lizardman,monster,story,0.93,False,quest category match,https://oldschool.runescape.wiki/w/Tale_of_the_Righteous,Corrupt Lizardman (level 46) / Category:Tale of the Righteous
Tale of the Righteous,quest,Gnosi,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tale_of_the_Righteous,"Return to Duffy and tell him of your discoveries in the cave. The museum expedition will then travel into the cave; follow them. Once inside the cave, speak to Duffy. He will tell you the cave does indeed predate Xeric, and wonders if it wa / Category:Tale of the Righteous"
Tale of the Righteous,quest,Gnosi,npc,story,0.95,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tale_of_the_Righteous,"Return to Duffy and tell him of your discoveries in the cave. The museum expedition will then travel into the cave; follow them. Once inside the cave, speak to Duffy. He will tell you the cave does indeed predate Xeric, and wonders if it wa / Category:Tale of the Righteous"
Tale of the Righteous,quest,Historian Duffy,npc,helper,0.96,False,quest category match; entity infobox quest field match; walkthrough interaction match,https://oldschool.runescape.wiki/w/Tale_of_the_Righteous,"After you arrive at the peak, speak to Historian Duffy in the tent to the east (the water symbol on the map). You will tell him of the dusty note you found in the prison, leading him to believe that the lizardmen were not of natural origin  / Category:Tale of the Righteous"
